algorithm,algorithm_variant,alpha,avg_abs_error,avg_norm_abs_error,avg_relative_error,config_capacity,config_target_logical_size,dataset_name,deletions,domain_size,estimator_seed,family,final_f1_star,heavy_avg_norm_abs_error,heavy_avg_relative_error,heavy_query_count,hh_f1,hh_precision,hh_recall,insertions,logical_size,max_norm_abs_error,memory_usage_bytes,middle_avg_norm_abs_error,middle_avg_relative_error,middle_query_count,observed_final_f1,param_capacity_per_summary,seed,stream_length,stream_mode,support_size,tail_avg_norm_abs_error,tail_avg_relative_error,tail_query_count,validation,config_delta,config_depth,config_width,param_depth,param_seed,param_width,param_capacity,zipf_s,average_transaction_size,distinct_items,occurrence_count,source_path,transaction_count
double_mg,double_mg__L_1200,1.5,6.404186943347718,6.404186943347718e-05,0.9954494584224196,600,1200,kosarak__F1_100000__alpha_1p5__non_interleaved,25000,,20260429,kosarak,100000,0.0010793,0.7144604381233028,100,0.65,0.65,0.65,125000,1200,0.00121,63020,1.95e-05,1.0,100,100000,600,20260419,150000,non-interleaved,10891,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 125000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_1200,1.5,109.61371774859977,0.0010961371774859975,65.43285497088945,600,1200,kosarak__F1_100000__alpha_1p5__non_interleaved,25000,,20260430,kosarak,100000,9.11e-05,0.0972475181582875,100,0.68,0.68,0.68,125000,1200,0.00116,109712,0.0011405,70.05,100,100000,600,20260419,150000,non-interleaved,10891,0.00115,115.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 125000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_1200,1.5,198.5764392617758,0.001985764392617758,114.95305788727933,,1200,kosarak__F1_100000__alpha_1p5__non_interleaved,25000,,20260431,kosarak,100000,0.0019891,1.3799868337295942,100,0.55,0.55,0.55,125000,1200,0.00461,36788,0.0020516,125.865,100,100000,,20260419,150000,non-interleaved,10891,0.0020626,206.26,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 125000}",0.01,5,240,5,20260431,240,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_1200,1.5,56.689560187310626,0.0005668956018731062,32.96295210111526,,1200,kosarak__F1_100000__alpha_1p5__non_interleaved,25000,,20260432,kosarak,100000,0.0005104,0.3618834547448262,100,0.33,0.33,0.33,125000,1200,0.00848,38288,0.0005706,37.8925,100,100000,,20260419,150000,non-interleaved,10891,0.0005517,55.17,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 125000}",0.01,5,240,5,20260432,240,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_1200,1.5,7.83325681755578,7.83325681755578e-05,1.9703741754874438,1200,1200,kosarak__F1_100000__alpha_1p5__non_interleaved,25000,,20260433,kosarak,100000,1.3000000000000003e-06,0.0014268996828504421,100,1.0,1.0,1.0,125000,1200,0.00065,168754,4.28e-05,1.7766666666666666,100,100000,,20260419,150000,non-interleaved,10891,1.62e-05,1.62,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 125000}",,,,,,,1200,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_2400,1.5,5.7645762556239095,5.76457625562391e-05,0.9877515629014143,1200,2400,kosarak__F1_100000__alpha_1p5__non_interleaved,25000,,20260434,kosarak,100000,0.0005296999999999999,0.3679862395384852,100,0.99,0.99,0.99,125000,2400,0.00058,119320,1.95e-05,1.0,100,100000,1200,20260419,150000,non-interleaved,10891,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 125000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_2400,1.5,47.176935084014325,0.00047176935084014326,29.352196986190986,1200,2400,kosarak__F1_100000__alpha_1p5__non_interleaved,25000,,20260435,kosarak,100000,1.7e-06,0.0017711732269528593,100,0.99,0.99,0.99,125000,2400,0.00053,216144,0.0005104,31.459166666666665,100,100000,1200,20260419,150000,non-interleaved,10891,0.0005198999999999999,51.99,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 125000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_2400,1.5,74.04453218253605,0.0007404453218253604,41.845843385191685,,2400,kosarak__F1_100000__alpha_1p5__non_interleaved,25000,,20260436,kosarak,100000,0.0008013,0.5450870527422563,100,0.75,0.75,0.75,125000,2400,0.00212,38212,0.0007883,48.6075,100,100000,,20260419,150000,non-interleaved,10891,0.0009499,94.99,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 125000}",0.01,5,480,5,20260436,480,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_2400,1.5,24.49536314388027,0.0002449536314388027,14.200600675851462,,2400,kosarak__F1_100000__alpha_1p5__non_interleaved,25000,,20260437,kosarak,100000,0.0002276,0.15102828850860173,100,0.6,0.6,0.6,125000,2400,0.00629,60804,0.0003018,18.596666666666668,100,100000,,20260419,150000,non-interleaved,10891,0.0002109,21.09,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 125000}",0.01,5,480,5,20260437,480,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_2400,1.5,4.616105040859425,4.616105040859425e-05,1.6609498350265894,2400,2400,kosarak__F1_100000__alpha_1p5__non_interleaved,25000,,20260438,kosarak,100000,1.0000000000000001e-07,0.0001098901098901099,100,1.0,1.0,1.0,125000,2400,0.00026,333122,4.0300000000000004e-05,1.9933333333333334,100,100000,,20260419,150000,non-interleaved,10891,1.2300000000000003e-05,1.23,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 25000, 'total_insertions': 125000}",,,,,,,2400,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_300,2.0,7.117084078711986,7.117084078711986e-05,0.9989185954367937,150,300,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260419,kosarak,100000,0.0020432000000000002,0.9368980229405983,100,0.20999999999999996,0.21,0.21,150000,300,0.00531,10132,1.77e-05,1.0,100,100000,150,20260419,200000,non-interleaved,11180,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_300,2.0,523.8776386404294,0.005238776386404294,311.42015102763787,150,300,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260420,kosarak,100000,0.0032633000000000002,2.730983610022933,100,0.32,0.32,0.32,150000,300,0.00531,36164,0.0052922,355.65,100,100000,150,20260419,200000,non-interleaved,11180,0.0053,530.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_300,2.0,893.8303220035779,0.008938303220035778,517.2997386640404,,300,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260421,kosarak,100000,0.010118700000000001,7.027417821189214,100,0.19,0.19,0.19,150000,300,0.01971,13580,0.0085079,562.3883333333333,100,100000,,20260419,200000,non-interleaved,11180,0.0103336,1033.36,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,60,5,20260421,60,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_300,2.0,144.78050089445438,0.0014478050089445438,86.35103326272305,,300,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260422,kosarak,100000,0.0014577000000000001,1.0143566122991952,100,0.12,0.12,0.12,150000,300,0.04444,13116,0.0014684,99.50833333333334,100,100000,,20260419,200000,non-interleaved,11180,0.0015622,156.22,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,60,5,20260422,60,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_300,2.0,12.351967799642217,0.00012351967799642218,2.2092082404320954,300,300,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260423,kosarak,100000,0.0011189,1.0095274749369714,100,0.16,0.16,0.16,150000,300,0.00375,52378,5.47e-05,2.85,100,100000,,20260419,200000,non-interleaved,11180,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,300,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_600,2.0,6.698389982110912,6.698389982110912e-05,0.996337702351325,300,600,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260424,kosarak,100000,0.0015918,0.8722479598832641,100,0.46,0.46,0.46,150000,600,0.00254,29728,1.76e-05,0.995,100,100000,300,20260419,200000,non-interleaved,11180,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_600,2.0,244.2694991055456,0.002442694991055456,146.679053418803,300,600,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260425,kosarak,100000,0.0009099,0.8565106221161887,100,0.46,0.46,0.46,150000,600,0.00251,63332,0.0024922,167.58333333333331,100,100000,300,20260419,200000,non-interleaved,11180,0.0025,250.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_600,2.0,459.4066189624329,0.004594066189624329,271.5455181464336,,600,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260426,kosarak,100000,0.0044688,3.1078894424236436,100,0.36,0.36,0.36,150000,600,0.00924,24536,0.0045799000000000005,303.595,100,100000,,20260419,200000,non-interleaved,11180,0.0046548,465.48,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,120,5,20260426,120,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_600,2.0,69.80214669051878,0.0006980214669051879,41.098984201801755,,600,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260427,kosarak,100000,0.0006395000000000001,0.4308921413305749,100,0.25,0.25,0.25,150000,600,0.04718,21772,0.0006584,41.64,100,100000,,20260419,200000,non-interleaved,11180,0.0006884,68.84,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,120,5,20260427,120,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_600,2.0,10.4304114490161,0.000104304114490161,2.3182375710601884,600,600,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260428,kosarak,100000,0.00017069999999999998,0.18241574553950934,100,0.39,0.39,0.39,150000,600,0.00174,86890,6.819999999999999e-05,3.25,100,100000,,20260419,200000,non-interleaved,11180,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,600,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_1200,2.0,6.248300536672629,6.24830053667263e-05,0.9962018264511079,600,1200,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260429,kosarak,100000,0.0010845,0.7134871990605473,100,0.7100000000000001,0.71,0.71,150000,1200,0.00124,59612,1.77e-05,1.0,100,100000,600,20260419,200000,non-interleaved,11180,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_1200,2.0,110.73148479427549,0.001107314847942755,67.83943639774176,600,1200,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260430,kosarak,100000,9.14e-05,0.09732480106688912,100,0.7100000000000001,0.71,0.71,150000,1200,0.00117,109888,0.0011523,77.585,100,100000,600,20260419,200000,non-interleaved,11180,0.00116,116.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_1200,2.0,197.8165474060823,0.0019781654740608228,117.42671724521536,,1200,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260431,kosarak,100000,0.0019641,1.367220262139064,100,0.55,0.55,0.55,150000,1200,0.00458,36188,0.002022,135.75333333333333,100,100000,,20260419,200000,non-interleaved,11180,0.0020202,202.02,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,240,5,20260431,240,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_1200,2.0,56.561091234347046,0.0005656109123434704,33.89403857044968,,1200,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260432,kosarak,100000,0.0004878,0.34599926955533106,100,0.31,0.31,0.31,150000,1200,0.00846,37996,0.0005846,41.485,100,100000,,20260419,200000,non-interleaved,11180,0.0006083999999999999,60.84,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,240,5,20260432,240,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_1200,2.0,7.811627906976744,7.811627906976744e-05,2.272186898332486,1200,1200,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260433,kosarak,100000,9.000000000000001e-07,0.0009548607790468983,100,1.0,1.0,1.0,150000,1200,0.00078,169618,4.6500000000000005e-05,2.2066666666666666,100,100000,,20260419,200000,non-interleaved,11180,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,1200,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_2400,2.0,5.622182468694096,5.6221824686940966e-05,0.9910141731503856,1200,2400,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260434,kosarak,100000,0.0005308,0.3669522944300359,100,0.99,0.99,0.99,150000,2400,0.00059,114036,1.77e-05,1.0,100,100000,1200,20260419,200000,non-interleaved,11180,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_ss,double_ss__L_2400,2.0,47.33121645796064,0.0004733121645796064,30.183378002506327,1200,2400,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260435,kosarak,100000,2.4e-06,0.002603865888437332,100,0.99,0.99,0.99,150000,2400,0.00053,216656,0.0005122999999999999,34.598333333333336,100,100000,1200,20260419,200000,non-interleaved,11180,0.00052,52.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_min,count_min__L_2400,2.0,74.00044722719142,0.0007400044722719142,42.733319420421296,,2400,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260436,kosarak,100000,0.0008118,0.5600414841497426,100,0.75,0.75,0.75,150000,2400,0.00208,38200,0.0007556,49.915,100,100000,,20260419,200000,non-interleaved,11180,0.0009643,96.43,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,480,5,20260436,480,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
count_sketch,count_sketch__L_2400,2.0,24.10232558139535,0.0002410232558139535,14.16861773796854,,2400,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260437,kosarak,100000,0.00024480000000000004,0.16451507350974587,100,0.65,0.65,0.65,150000,2400,0.00628,61016,0.0002384,15.43,100,100000,,20260419,200000,non-interleaved,11180,0.0002182,21.82,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",0.01,5,480,5,20260437,480,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
integrated_sspm,integrated_sspm__L_2400,2.0,4.9505366726296955,4.950536672629696e-05,1.958904394434917,2400,2400,kosarak__F1_100000__alpha_2p0__non_interleaved,50000,,20260438,kosarak,100000,1.0000000000000001e-07,0.00010638297872340425,100,1.0,1.0,1.0,150000,2400,0.00031,333986,3.03e-05,1.5116666666666665,100,100000,,20260419,200000,non-interleaved,11180,1.5600000000000003e-05,1.56,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 50000, 'total_insertions': 150000}",,,,,,,2400,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
double_mg,double_mg__L_300,3.0,7.190242572908149,7.19024257290815e-05,0.9987284679669313,150,300,kosarak__F1_100000__alpha_3p0__non_interleaved,100000,,20260419,kosarak,100000,0.0020626,0.9353365279772509,100,0.25,0.25,0.25,200000,300,0.00538,17016,1.8e-05,1.0,100,100000,150,20260419,300000,non-interleaved,11007,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,,,,,8.099998787881237,41270,8019015,data/raw/skmine_data/kosarak.dat,990002
