algorithm,algorithm_variant,alpha,avg_abs_error,avg_norm_abs_error,avg_relative_error,config_epsilon,dataset_name,deletions,domain_size,estimator_seed,family,final_f1_star,heavy_avg_norm_abs_error,heavy_avg_relative_error,heavy_query_count,hh_f1,hh_precision,hh_recall,insertions,logical_size,max_norm_abs_error,memory_usage_bytes,middle_avg_norm_abs_error,middle_avg_relative_error,middle_query_count,observed_final_f1,param_capacity_per_summary,seed,stream_length,stream_mode,support_size,tail_avg_norm_abs_error,tail_avg_relative_error,tail_query_count,validation,config_delta,param_depth,param_seed,param_width,param_capacity,zipf_s,average_transaction_size,distinct_items,occurrence_count,source_path,transaction_count
integrated_sspm,integrated_sspm__eps_0p05,3.0,4.1153310104529615,4.115331010452962e-05,2.7538459507971704,0.05,uniform__F1_100000__alpha_3p0__non_interleaved,100000,100000,20260432,uniform,100000,5.9300000000000005e-05,1.0,100,0.0,0.0,0.0,200000,40,0.04999,7246,1.24e-05,1.0,100,100000,,20260419,300000,non-interleaved,63140,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,40,,,,,,
integrated_sspm,integrated_sspm__eps_0p10,3.0,4.116550522648083,4.116550522648084e-05,2.6886073276317175,0.1,uniform__F1_100000__alpha_3p0__non_interleaved,100000,100000,20260433,uniform,100000,5.9300000000000005e-05,1.0,100,0.0,0.0,0.0,200000,20,0.09998,4034,1.24e-05,1.0,100,100000,,20260419,300000,non-interleaved,63140,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 100000, 'total_insertions': 200000}",,,,,20,,,,,,
double_mg,double_mg__eps_0p01,4.0,1.5779092702169626,1.5779092702169626e-05,1.0,0.01,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260419,uniform,100000,5.5599999999999996e-05,1.0,100,0.01,0.01,0.01,250000,798,9e-05,37904,1.2300000000000003e-05,1.0,100,100000,399,20260419,400000,non-interleaved,63375,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",,,,,,,,,,,
double_mg,double_mg__eps_0p05,4.0,1.5779092702169626,1.5779092702169626e-05,1.0,0.05,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260420,uniform,100000,5.5599999999999996e-05,1.0,100,0.01,0.01,0.01,250000,158,9e-05,5368,1.2300000000000003e-05,1.0,100,100000,79,20260419,400000,non-interleaved,63375,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",,,,,,,,,,,
double_mg,double_mg__eps_0p10,4.0,1.5779092702169626,1.5779092702169626e-05,1.0,0.1,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260421,uniform,100000,5.5599999999999996e-05,1.0,100,0.01,0.01,0.01,250000,78,9e-05,3136,1.2300000000000003e-05,1.0,100,100000,39,20260419,400000,non-interleaved,63375,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",,,,,,,,,,,
double_ss,double_ss__eps_0p01,4.0,248.42209072978304,0.0024842209072978303,191.24489214489213,0.01,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260422,uniform,100000,0.0024444,44.49206349206349,100,0.01,0.01,0.01,250000,800,0.00249,119764,0.0024877,220.25,100,100000,400,20260419,400000,non-interleaved,63375,0.00249,249.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",,,,,,,,,,,
double_ss,double_ss__eps_0p05,4.0,1248.4220907297831,0.01248422090729783,960.2244607244608,0.05,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260423,uniform,100000,0.0124444,226.46031746031747,100,0.01,0.01,0.01,250000,160,0.01249,19356,0.0124877,1105.25,100,100000,80,20260419,400000,non-interleaved,63375,0.01249,1249.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",,,,,,,,,,,
double_ss,double_ss__eps_0p10,4.0,2498.422090729783,0.024984220907297832,1921.4489214489215,0.1,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260424,uniform,100000,0.0249444,453.92063492063494,100,0.01,0.01,0.01,250000,80,0.02499,9988,0.024987699999999998,2211.5,100,100000,40,20260419,400000,non-interleaved,63375,0.02499,2499.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",,,,,,,,,,,
count_min,count_min__eps_0p01,4.0,344.9174122287968,0.0034491741222879685,265.20520924204,0.01,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260425,uniform,100000,0.0034395,62.588523809523814,100,0.02,0.02,0.02,250000,1360,0.00392,52912,0.0034215,302.385,100,100000,,20260419,400000,non-interleaved,63375,0.0034574,345.74,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",0.01,5,20260425,272,,,,,,,
count_min,count_min__eps_0p05,4.0,1767.5229822485207,0.017675229822485206,1359.171981265458,0.05,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260426,uniform,100000,0.017712000000000002,322.3074603174603,100,0.0,0.0,0.0,250000,275,0.01863,12764,0.0176479,1562.005,100,100000,,20260419,400000,non-interleaved,63375,0.017676499999999998,1767.65,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",0.01,5,20260426,55,,,,,,,
count_min,count_min__eps_0p10,4.0,3505.3963865877713,0.03505396386587772,2695.5911927992233,0.1,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260427,uniform,100000,0.035026299999999996,637.3426031746031,100,0.0,0.0,0.0,250000,140,0.03644,7676,0.035059,3102.175,100,100000,,20260419,400000,non-interleaved,63375,0.0350787,3507.87,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",0.01,5,20260427,28,,,,,,,
count_sketch,count_sketch__eps_0p01,4.0,1.5699408284023668,1.5699408284023672e-05,1.2034333176794714,0.01,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260428,uniform,100000,1.6300000000000003e-05,0.29603174603174603,100,0.18,0.18,0.18,250000,50000,9e-05,523448,1.69e-05,1.515,100,100000,,20260419,400000,non-interleaved,63375,1.55e-05,1.55,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",0.01,5,20260428,10000,,,,,,,
count_sketch,count_sketch__eps_0p05,4.0,7.654343195266272,7.654343195266273e-05,5.890591565699258,0.05,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260429,uniform,100000,8.450000000000001e-05,1.532904761904762,100,0.0,0.0,0.0,250000,2000,0.00042,41244,7.329999999999999e-05,6.45,100,100000,,20260419,400000,non-interleaved,63375,8.54e-05,8.54,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",0.01,5,20260429,400,,,,,,,
count_sketch,count_sketch__eps_0p10,4.0,16.24314003944773,0.00016243140039447733,12.488586193293886,0.1,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260430,uniform,100000,0.0001542,2.827,100,0.0,0.0,0.0,250000,500,0.00085,15168,0.0001527,13.55,100,100000,,20260419,400000,non-interleaved,63375,0.00017409999999999998,17.41,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",0.01,5,20260430,100,,,,,,,
integrated_sspm,integrated_sspm__eps_0p01,4.0,4.716244575936884,4.716244575936884e-05,3.258819723865878,0.01,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260431,uniform,100000,0.00015429999999999998,2.645,100,0.01,0.01,0.01,250000,250,0.00999,45346,0.00011180000000000001,10.95,100,100000,,20260419,400000,non-interleaved,63375,0.00010969999999999998,10.97,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",,,,,250,,,,,,
integrated_sspm,integrated_sspm__eps_0p05,4.0,4.572575936883629,4.572575936883629e-05,2.911337278106509,0.05,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260432,uniform,100000,5.5599999999999996e-05,1.0,100,0.01,0.01,0.01,250000,50,0.04999,10686,1.2300000000000003e-05,1.0,100,100000,,20260419,400000,non-interleaved,63375,0.0005097,50.97,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",,,,,50,,,,,,
integrated_sspm,integrated_sspm__eps_0p10,4.0,4.732102564102564,4.732102564102564e-05,3.181767258382643,0.1,uniform__F1_100000__alpha_4p0__non_interleaved,150000,100000,20260433,uniform,100000,5.5599999999999996e-05,1.0,100,0.01,0.01,0.01,250000,25,0.09999,5654,1.2300000000000003e-05,1.0,100,100000,,20260419,400000,non-interleaved,63375,0.0010097,100.97,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 150000, 'total_insertions': 250000}",,,,,25,,,,,,
double_mg,double_mg__eps_0p01,6.0,1.5783134434521457,1.578313443452146e-05,0.9983142337785506,0.01,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260419,uniform,100000,5.9300000000000005e-05,0.996,100,0.02,0.02,0.02,350000,1198,8e-05,45404,1.2300000000000003e-05,1.0,100,100000,599,20260419,600000,non-interleaved,63265,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",,,,,,,,,,,
double_mg,double_mg__eps_0p05,6.0,1.5797676440369872,1.5797676440369875e-05,0.9994335994098896,0.05,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260420,uniform,100000,5.95e-05,1.0,100,0.0,0.0,0.0,350000,238,8e-05,13500,1.2300000000000003e-05,1.0,100,100000,119,20260419,600000,non-interleaved,63265,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",,,,,,,,,,,
double_mg,double_mg__eps_0p10,6.0,1.5803840986327353,1.5803840986327355e-05,0.9998287626122921,0.1,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260421,uniform,100000,5.95e-05,1.0,100,0.0,0.0,0.0,350000,118,8e-05,6964,1.2300000000000003e-05,1.0,100,100000,59,20260419,600000,non-interleaved,63265,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",,,,,,,,,,,
double_ss,double_ss__eps_0p01,6.0,165.4178613767486,0.0016541786137674861,127.27054547575769,0.01,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260422,uniform,100000,0.0016106,27.404261904761903,100,0.02,0.02,0.02,350000,1200,0.00167,142076,0.0016577,146.795,100,100000,600,20260419,600000,non-interleaved,63265,0.0016597,165.97,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",,,,,,,,,,,
double_ss,double_ss__eps_0p05,6.0,831.4198055797044,0.008314198055797044,638.8230833267473,0.05,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260423,uniform,100000,0.0082705,140.6695,100,0.0,0.0,0.0,350000,240,0.00833,33012,0.008317699999999999,736.205,100,100000,120,20260419,600000,non-interleaved,63265,0.00832,832.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",,,,,,,,,,,
double_ss,double_ss__eps_0p10,6.0,1665.4191891251087,0.016654191891251086,1279.413614538995,0.1,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260424,uniform,100000,0.0166105,282.5090714285714,100,0.0,0.0,0.0,350000,120,0.01667,17052,0.0166577,1474.295,100,100000,60,20260419,600000,non-interleaved,63265,0.01666,1666.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",,,,,,,,,,,
count_min,count_min__eps_0p01,6.0,345.03132853868647,0.0034503132853868647,265.03091739960036,0.01,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260425,uniform,100000,0.003443,58.56505952380952,100,0.02,0.02,0.02,350000,1360,0.00388,52864,0.0034597,305.8,100,100000,,20260419,600000,non-interleaved,63265,0.0034541,345.41,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",0.01,5,20260425,272,,,,,,,
count_min,count_min__eps_0p05,6.0,1767.1353038805028,0.017671353038805026,1357.3265972308468,0.05,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260426,uniform,100000,0.0176855,300.76240476190475,100,0.0,0.0,0.0,350000,275,0.01871,12724,0.017675399999999997,1564.395,100,100000,,20260419,600000,non-interleaved,63265,0.0176705,1767.05,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",0.01,5,20260426,55,,,,,,,
count_min,count_min__eps_0p10,6.0,3502.217877183277,0.035022178771832765,2690.047235174794,0.1,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260427,uniform,100000,0.0350621,596.3591666666666,100,0.0,0.0,0.0,350000,140,0.03648,7644,0.0350185,3098.375,100,100000,,20260419,600000,non-interleaved,63265,0.0349876,3498.76,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",0.01,5,20260427,28,,,,,,,
count_sketch,count_sketch__eps_0p01,6.0,1.5695724334150003,1.5695724334150003e-05,1.2054731797089342,0.01,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260428,uniform,100000,1.52e-05,0.2547738095238095,100,0.12,0.12,0.12,350000,50000,0.0001,524012,1.69e-05,1.48,100,100000,,20260419,600000,non-interleaved,63265,1.5100000000000001e-05,1.51,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",0.01,5,20260428,10000,,,,,,,
count_sketch,count_sketch__eps_0p05,6.0,7.502789852208962,7.502789852208963e-05,5.758808074877782,0.05,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260429,uniform,100000,7.43e-05,1.2814285714285714,100,0.0,0.0,0.0,350000,2000,0.00044,40576,7.36e-05,6.57,100,100000,,20260419,600000,non-interleaved,63265,8.19e-05,8.19,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",0.01,5,20260429,400,,,,,,,
count_sketch,count_sketch__eps_0p10,6.0,15.422698174346005,0.00015422698174346006,11.851632061660514,0.1,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260430,uniform,100000,0.0001651,2.7850238095238096,100,0.0,0.0,0.0,350000,500,0.0009,15172,0.0001403,12.405,100,100000,,20260419,600000,non-interleaved,63265,0.0001346,13.46,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",0.01,5,20260430,100,,,,,,,
integrated_sspm,integrated_sspm__eps_0p01,6.0,5.5538449379593775,5.5538449379593774e-05,3.9069145657156406,0.01,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260431,uniform,100000,0.0002567,4.944,100,0.01,0.01,0.01,350000,350,0.00999,74246,1.2300000000000003e-05,1.0,100,100000,,20260419,600000,non-interleaved,63265,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",,,,,350,,,,,,
integrated_sspm,integrated_sspm__eps_0p05,6.0,5.605816802339366,5.6058168023393665e-05,3.578669090334308,0.05,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260432,uniform,100000,5.95e-05,1.0,100,0.0,0.0,0.0,350000,70,0.04998,12798,1.2300000000000003e-05,1.0,100,100000,,20260419,600000,non-interleaved,63265,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",,,,,70,,,,,,
integrated_sspm,integrated_sspm__eps_0p10,6.0,5.6876788113490875,5.687678811349087e-05,3.8434863932137304,0.1,uniform__F1_100000__alpha_6p0__non_interleaved,250000,100000,20260433,uniform,100000,5.95e-05,1.0,100,0.0,0.0,0.0,350000,35,0.09998,6726,1.2300000000000003e-05,1.0,100,100000,,20260419,600000,non-interleaved,63265,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 250000, 'total_insertions': 350000}",,,,,35,,,,,,
double_mg,double_mg__eps_0p01,8.0,1.5771834371935596,1.5771834371935596e-05,0.9966432585750589,0.01,uniform__F1_100000__alpha_8p0__non_interleaved,350000,100000,20260419,uniform,100000,5.7600000000000004e-05,1.0,100,0.0,0.0,0.0,450000,1598,8e-05,97024,1.24e-05,1.0,100,100000,799,20260419,800000,non-interleaved,63226,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,,,,,,,
double_mg,double_mg__eps_0p05,8.0,1.580694650934742,1.5806946509347422e-05,0.9993114646927952,0.05,uniform__F1_100000__alpha_8p0__non_interleaved,350000,100000,20260420,uniform,100000,5.7600000000000004e-05,1.0,100,0.0,0.0,0.0,450000,318,8e-05,9748,1.24e-05,1.0,100,100000,159,20260419,800000,non-interleaved,63226,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,,,,,,,
double_mg,double_mg__eps_0p10,8.0,1.5816278113434346,1.5816278113434347e-05,1.0,0.1,uniform__F1_100000__alpha_8p0__non_interleaved,350000,100000,20260421,uniform,100000,5.7600000000000004e-05,1.0,100,0.0,0.0,0.0,450000,158,8e-05,5232,1.24e-05,1.0,100,100000,79,20260419,800000,non-interleaved,63226,1e-05,1.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,,,,,,,
double_ss,double_ss__eps_0p01,8.0,123.41883086072185,0.0012341883086072186,94.8624491243054,0.01,uniform__F1_100000__alpha_8p0__non_interleaved,350000,100000,20260422,uniform,100000,0.0011922,20.975916666666667,100,0.0,0.0,0.0,450000,1600,0.00125,238164,0.0012376,109.0,100,100000,800,20260419,800000,non-interleaved,63226,0.00124,124.0,100,"{'alpha_ok': True, 'failure_prefix': None, 'failure_reason': None, 'final_f1_ok': True, 'observed_final_f1': 100000, 'strict_turnstile_ok': True, 'total_deletions': 350000, 'total_insertions': 450000}",,,,,,,,,,,
