algorithm_variant,algorithm,family,stream_mode,alpha,final_f1_star,num_runs,config_epsilon,config_delta,config_target_logical_size,avg_norm_abs_error,avg_relative_error,avg_memory_usage_bytes,avg_logical_size,avg_hh_f1
double_ss__eps_0p01,double_ss,zipf,non-interleaved,4.0,200000,1,0.01,,,0.0009483603623755733,147.22228849640834,116156.0,800.0,0.89
double_ss__eps_0p01,double_ss,zipf,non-interleaved,4.0,500000,1,0.01,,,0.0009577447534766119,346.48778450708676,115960.0,800.0,0.89
double_ss__eps_0p01,double_ss,zipf,non-interleaved,6.0,50000,1,0.01,,,0.0005298446348192245,22.321798780354957,106748.0,1200.0,0.98
double_ss__eps_0p01,double_ss,zipf,non-interleaved,6.0,100000,1,0.01,,,0.0005589877219326914,45.785919366791184,108792.0,1200.0,0.98
double_ss__eps_0p01,double_ss,zipf,non-interleaved,6.0,200000,1,0.01,,,0.000560651895563102,87.72634452346452,136820.0,1200.0,1.0
double_ss__eps_0p01,double_ss,zipf,non-interleaved,6.0,500000,1,0.01,,,0.0005690296848354702,207.11062422055943,137156.0,1200.0,0.99
double_ss__eps_0p01,double_ss,zipf,non-interleaved,8.0,50000,1,0.01,,,0.0003732041049030787,15.975381773846788,190904.0,1600.0,0.99
double_ss__eps_0p01,double_ss,zipf,non-interleaved,8.0,100000,1,0.01,,,0.00037190985417587274,30.711048810268743,193984.0,1600.0,1.0
double_ss__eps_0p01,double_ss,zipf,non-interleaved,8.0,200000,1,0.01,,,0.0003820116889717093,59.803320439832135,231868.0,1600.0,1.0
double_ss__eps_0p01,double_ss,zipf,non-interleaved,8.0,500000,1,0.01,,,0.00039387064332631447,143.9640435368201,231756.0,1600.0,1.0
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,1.5,50000,1,0.05,,,0.03038708626434654,950.0514951597943,8588.0,60.0,0.04
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,1.5,100000,1,0.05,,,0.03043593609402259,1746.6709117749795,9156.0,60.0,0.08
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,1.5,200000,1,0.05,,,0.030382915165522398,3315.3023306139885,8664.0,60.0,0.04
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,1.5,500000,1,0.05,,,0.03038705317053958,7299.374368226629,8644.0,60.0,0.05000000000000001
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,2.0,50000,1,0.05,,,0.022130920907418763,694.4096050177942,9708.0,80.0,0.16
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,2.0,100000,1,0.05,,,0.02215046779964222,1306.9264305511474,10072.0,80.0,0.07
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,2.0,200000,1,0.05,,,0.022089406373957052,2389.940143661052,9704.0,80.0,0.07
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,2.0,500000,1,0.05,,,0.022104259701787303,5316.528986430576,9652.0,80.0,0.17
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,3.0,50000,1,0.05,,,0.01417335573811302,442.63957532996125,16796.0,120.0,0.04
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,3.0,100000,1,0.05,,,0.014162379394930499,834.0671079573477,17040.0,120.0,0.17
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,3.0,200000,1,0.05,,,0.014141692786750615,1535.4586434108523,16824.0,120.0,0.20000000000000004
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,3.0,500000,1,0.05,,,0.014195991837136112,3433.169375545114,16796.0,120.0,0.12
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,4.0,50000,1,0.05,,,0.010414305450891736,326.28881416185095,18924.0,160.0,0.13
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,4.0,100000,1,0.05,,,0.010393535694723389,613.9744942829898,19020.0,160.0,0.15
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,4.0,200000,1,0.05,,,0.01040791101261507,1137.532518008148,18952.0,160.0,0.20999999999999996
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,4.0,500000,1,0.05,,,0.010422438983219144,2516.9054306141716,18840.0,160.0,0.15
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,6.0,50000,1,0.05,,,0.006659302556465624,211.8390775902073,32524.0,240.0,0.26
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,6.0,100000,1,0.05,,,0.006646802541988198,391.997514368425,32564.0,240.0,0.26
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,6.0,200000,1,0.05,,,0.006664173994322509,716.2791136613034,32468.0,240.0,0.17
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,6.0,500000,1,0.05,,,0.0066863076620438675,1597.8036873247258,32468.0,240.0,0.23
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,8.0,50000,1,0.05,,,0.0048006338742393505,153.07696600074487,36892.0,320.0,0.20000000000000004
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,8.0,100000,1,0.05,,,0.00483820093244355,287.67630768216077,36936.0,320.0,0.23
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,8.0,200000,1,0.05,,,0.004866124572210815,528.8240329155307,36976.0,320.0,0.27
double_ss__eps_0p05,double_ss,kosarak,non-interleaved,8.0,500000,1,0.05,,,0.004893328987993138,1168.8719356011898,36864.0,320.0,0.32
double_ss__eps_0p05,double_ss,uniform,non-interleaved,1.5,50000,1,0.05,,,0.03331471632281554,1469.12202880596,8756.0,60.0,0.01
double_ss__eps_0p05,double_ss,uniform,non-interleaved,1.5,100000,1,0.05,,,0.033314157490295496,2554.1903185417395,9268.0,60.0,0.03
double_ss__eps_0p05,double_ss,uniform,non-interleaved,1.5,200000,1,0.05,,,0.033323443747255536,3847.9766844834107,8804.0,60.0,0.01
double_ss__eps_0p05,double_ss,uniform,non-interleaved,1.5,500000,1,0.05,,,0.03332393417079357,4307.36169922767,8756.0,60.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,2.0,50000,1,0.05,,,0.024974616712356585,1099.1439443936779,9876.0,80.0,0.02
double_ss__eps_0p05,double_ss,uniform,non-interleaved,2.0,100000,1,0.05,,,0.024984168698350375,1917.402502928791,10268.0,80.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,2.0,200000,1,0.05,,,0.024988437033867925,2886.983995019482,9900.0,80.0,0.01
double_ss__eps_0p05,double_ss,uniform,non-interleaved,2.0,500000,1,0.05,,,0.02498993568905305,3222.1151383130878,9876.0,80.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,3.0,50000,1,0.05,,,0.016634556098554264,730.3684331093464,16964.0,120.0,0.03
double_ss__eps_0p05,double_ss,uniform,non-interleaved,3.0,100000,1,0.05,,,0.016654161387393094,1276.6250880130322,17236.0,120.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,3.0,200000,1,0.05,,,0.016653418254473855,1919.105170584131,16964.0,120.0,0.01
double_ss__eps_0p05,double_ss,uniform,non-interleaved,3.0,500000,1,0.05,,,0.016655934673417416,2149.314753449513,16964.0,120.0,0.01
double_ss__eps_0p05,double_ss,uniform,non-interleaved,4.0,50000,1,0.05,,,0.012474493367346939,547.3110097789115,19204.0,160.0,0.01
double_ss__eps_0p05,double_ss,uniform,non-interleaved,4.0,100000,1,0.05,,,0.01248422090729783,960.2244607244608,19356.0,160.0,0.01
double_ss__eps_0p05,double_ss,uniform,non-interleaved,4.0,200000,1,0.05,,,0.012488443982203733,1442.4982048151576,19204.0,160.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,4.0,500000,1,0.05,,,0.012489929202292114,1611.3185659504845,19204.0,160.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,6.0,50000,1,0.05,,,0.008314577020843926,365.47292492797834,32916.0,240.0,0.01
double_ss__eps_0p05,double_ss,uniform,non-interleaved,6.0,100000,1,0.05,,,0.008314198055797044,638.8230833267473,33012.0,240.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,6.0,200000,1,0.05,,,0.008323438070796052,959.1428259259526,32916.0,240.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,6.0,500000,1,0.05,,,0.00832392817362405,1071.8101828188092,32916.0,240.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,8.0,50000,1,0.05,,,0.006234633886706375,274.45767070381567,37396.0,320.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,8.0,100000,1,0.05,,,0.006234185461677158,478.3110856293297,37468.0,320.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,8.0,200000,1,0.05,,,0.006238437568651937,720.0126065998192,37396.0,320.0,0.0
double_ss__eps_0p05,double_ss,uniform,non-interleaved,8.0,500000,1,0.05,,,0.00623993649931065,805.3246362378516,37396.0,320.0,0.0
double_ss__eps_0p05,double_ss,zipf,non-interleaved,1.5,50000,1,0.05,,,0.024014782608695655,969.7715611015168,8504.0,60.0,0.20999999999999996
double_ss__eps_0p05,double_ss,zipf,non-interleaved,1.5,100000,1,0.05,,,0.023976024128448507,1897.8638385666095,8476.0,60.0,0.19
double_ss__eps_0p05,double_ss,zipf,non-interleaved,1.5,200000,1,0.05,,,0.024025017998560116,3683.332676491948,8448.0,60.0,0.15
double_ss__eps_0p05,double_ss,zipf,non-interleaved,1.5,500000,1,0.05,,,0.024013375941265062,8627.311762511988,8504.0,60.0,0.13
double_ss__eps_0p05,double_ss,zipf,non-interleaved,2.0,50000,1,0.05,,,0.016881147684241187,680.2065520686946,9540.0,80.0,0.15
double_ss__eps_0p05,double_ss,zipf,non-interleaved,2.0,100000,1,0.05,,,0.01685012216713881,1336.5269497269626,9512.0,80.0,0.17
double_ss__eps_0p05,double_ss,zipf,non-interleaved,2.0,200000,1,0.05,,,0.016897160735236606,2585.6883612728925,9540.0,80.0,0.16
double_ss__eps_0p05,double_ss,zipf,non-interleaved,2.0,500000,1,0.05,,,0.01689869055415617,6066.308073578501,9512.0,80.0,0.17
double_ss__eps_0p05,double_ss,zipf,non-interleaved,3.0,50000,1,0.05,,,0.010230952243958574,414.91355717171876,16460.0,120.0,0.27
double_ss__eps_0p05,double_ss,zipf,non-interleaved,3.0,100000,1,0.05,,,0.010275213508973565,817.329338961607,16320.0,120.0,0.18
double_ss__eps_0p05,double_ss,zipf,non-interleaved,3.0,200000,1,0.05,,,0.010275746954595792,1581.2992419210123,16432.0,120.0,0.15
double_ss__eps_0p05,double_ss,zipf,non-interleaved,3.0,500000,1,0.05,,,0.010284474133030132,3684.707199971708,16404.0,120.0,0.18
double_ss__eps_0p05,double_ss,zipf,non-interleaved,4.0,50000,1,0.05,,,0.007136190061028771,289.181720448684,18476.0,160.0,0.27
double_ss__eps_0p05,double_ss,zipf,non-interleaved,4.0,100000,1,0.05,,,0.007189041288845849,572.4259120172901,18420.0,160.0,0.26
double_ss__eps_0p05,double_ss,zipf,non-interleaved,4.0,200000,1,0.05,,,0.007157834694105805,1097.6753992549686,18532.0,160.0,0.28
double_ss__eps_0p05,double_ss,zipf,non-interleaved,4.0,500000,1,0.05,,,0.007193765170670038,2582.584464766182,18504.0,160.0,0.31
double_ss__eps_0p05,double_ss,zipf,non-interleaved,6.0,50000,1,0.05,,,0.004303751996515173,175.0208613275122,31768.0,240.0,0.35
double_ss__eps_0p05,double_ss,zipf,non-interleaved,6.0,100000,1,0.05,,,0.004323679886935783,345.5157608664606,31936.0,240.0,0.49
double_ss__eps_0p05,double_ss,zipf,non-interleaved,6.0,200000,1,0.05,,,0.00435075404999165,669.0026867868968,31824.0,240.0,0.41
double_ss__eps_0p05,double_ss,zipf,non-interleaved,6.0,500000,1,0.05,,,0.004341491378765869,1562.6940855301523,31656.0,240.0,0.34
double_ss__eps_0p05,double_ss,zipf,non-interleaved,8.0,50000,1,0.05,,,0.003010059863169897,123.47399296749975,35940.0,320.0,0.5
double_ss__eps_0p05,double_ss,zipf,non-interleaved,8.0,100000,1,0.05,,,0.003006914714980115,240.7008832213963,36080.0,320.0,0.41999999999999993
double_ss__eps_0p05,double_ss,zipf,non-interleaved,8.0,200000,1,0.05,,,0.0030274148737929867,463.31528327125045,35996.0,320.0,0.44
double_ss__eps_0p05,double_ss,zipf,non-interleaved,8.0,500000,1,0.05,,,0.0030406344636852195,1095.5491960777538,36024.0,320.0,0.46
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,1.5,50000,1,0.1,,,0.06589778600518327,2057.637173216744,4772.0,30.0,0.07
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,1.5,100000,1,0.1,,,0.06604891194564319,3786.3833910870353,5328.0,30.0,0.02
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,1.5,200000,1,0.1,,,0.06598265243695194,7193.671190361696,4868.0,30.0,0.03
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,1.5,500000,1,0.1,,,0.06596924704608115,15836.148963189291,4828.0,30.0,0.03
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,2.0,50000,1,0.1,,,0.04826136112814224,1511.7656625879783,5332.0,40.0,0.07
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,2.0,100000,1,0.1,,,0.04825352862254025,2843.136281003012,5684.0,40.0,0.07
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,2.0,200000,1,0.1,,,0.04813407673368896,5201.858362032965,5348.0,40.0,0.06
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,2.0,500000,1,0.1,,,0.04815240446331589,11571.371815474346,5360.0,40.0,0.12
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,3.0,50000,1,0.1,,,0.030425969629076424,947.7920025387238,8644.0,60.0,0.10000000000000002
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,3.0,100000,1,0.1,,,0.03039693195239393,1786.41804781027,8876.0,60.0,0.06
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,3.0,200000,1,0.1,,,0.030352555091705445,3289.9426048139376,8672.0,60.0,0.04
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,3.0,500000,1,0.1,,,0.030399088512981905,7342.01528822901,8644.0,60.0,0.04
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,4.0,50000,1,0.1,,,0.02208847776940467,689.6658905255499,9736.0,80.0,0.08
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,4.0,100000,1,0.1,,,0.02205915190797882,1299.4337211979937,9764.0,80.0,0.10000000000000002
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,4.0,200000,1,0.1,,,0.022074624616433686,2407.161632344838,9708.0,80.0,0.13
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,4.0,500000,1,0.1,,,0.022080063945983518,5322.598725689699,9736.0,80.0,0.05000000000000001
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,6.0,50000,1,0.1,,,0.014213385455448,449.8597574274411,16796.0,120.0,0.16
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,6.0,100000,1,0.1,,,0.014152490240581026,831.1945468554093,16800.0,120.0,0.18
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,6.0,200000,1,0.1,,,0.014175863740220175,1518.4141640965108,16712.0,120.0,0.14
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,6.0,500000,1,0.1,,,0.014199975705714567,3384.393684346462,16768.0,120.0,0.10000000000000002
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,8.0,50000,1,0.1,,,0.010314330628803244,326.64971829836736,18924.0,160.0,0.12
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,8.0,100000,1,0.1,,,0.010373580766066369,613.3932345502144,18960.0,160.0,0.16
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,8.0,200000,1,0.1,,,0.010417641683778234,1127.0290991994962,18980.0,160.0,0.18
double_ss__eps_0p10,double_ss,kosarak,non-interleaved,8.0,500000,1,0.1,,,0.01046281872090174,2490.5506922608743,18896.0,160.0,0.20000000000000004
double_ss__eps_0p10,double_ss,uniform,non-interleaved,1.5,50000,1,0.1,,,0.06663472036812298,2938.3622871999733,4884.0,30.0,0.01
double_ss__eps_0p10,double_ss,uniform,non-interleaved,1.5,100000,1,0.1,,,0.06665415543056326,5110.147038437019,5356.0,30.0,0.03
double_ss__eps_0p10,double_ss,uniform,non-interleaved,1.5,200000,1,0.1,,,0.06665344461392683,7696.376219067171,4924.0,30.0,0.01
double_ss__eps_0p10,double_ss,uniform,non-interleaved,1.5,500000,1,0.1,,,0.06665593447276241,8615.46496613398,4884.0,30.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,2.0,50000,1,0.1,,,0.04997461671235658,2199.2878887873558,5444.0,40.0,0.02
double_ss__eps_0p10,double_ss,uniform,non-interleaved,2.0,100000,1,0.1,,,0.04998416869835037,3835.805005857582,5796.0,40.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,2.0,200000,1,0.1,,,0.049988437033867926,5774.967990038964,5460.0,40.0,0.01
double_ss__eps_0p10,double_ss,uniform,non-interleaved,2.0,500000,1,0.1,,,0.04998993568905305,6445.2302766261755,5444.0,40.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,3.0,50000,1,0.1,,,0.03331454591732845,1462.6140233659132,8756.0,60.0,0.02
double_ss__eps_0p10,double_ss,uniform,non-interleaved,3.0,100000,1,0.1,,,0.03331416392144441,2553.4840313664267,8988.0,60.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,3.0,200000,1,0.1,,,0.03332341663288353,3839.7862094365296,8756.0,60.0,0.01
double_ss__eps_0p10,double_ss,uniform,non-interleaved,3.0,500000,1,0.1,,,0.03332393406947366,4299.887409377628,8756.0,60.0,0.01
double_ss__eps_0p10,double_ss,uniform,non-interleaved,4.0,50000,1,0.1,,,0.02497448979591837,1095.6214923469388,9876.0,80.0,0.01
double_ss__eps_0p10,double_ss,uniform,non-interleaved,4.0,100000,1,0.1,,,0.024984220907297832,1921.4489214489215,9988.0,80.0,0.01
double_ss__eps_0p10,double_ss,uniform,non-interleaved,4.0,200000,1,0.1,,,0.024988443982203734,2885.996409630315,9876.0,80.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,4.0,500000,1,0.1,,,0.024989929202292115,3223.637131900969,9876.0,80.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,6.0,50000,1,0.1,,,0.016634588205388916,731.0677503812914,16964.0,120.0,0.01
double_ss__eps_0p10,double_ss,uniform,non-interleaved,6.0,100000,1,0.1,,,0.016654191891251086,1279.413614538995,17052.0,120.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,6.0,200000,1,0.1,,,0.016653440729694113,1918.7101937499933,16964.0,120.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,6.0,500000,1,0.1,,,0.016655929382144115,2144.3631681108905,16964.0,120.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,8.0,50000,1,0.1,,,0.012474653149157267,549.0372500920276,19204.0,160.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,8.0,100000,1,0.1,,,0.012484183721886564,957.6219804089036,19268.0,160.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,8.0,200000,1,0.1,,,0.012488437568651934,1441.0252131996383,19204.0,160.0,0.0
double_ss__eps_0p10,double_ss,uniform,non-interleaved,8.0,500000,1,0.1,,,0.01248993649931065,1611.6492469023583,19204.0,160.0,0.0
double_ss__eps_0p10,double_ss,zipf,non-interleaved,1.5,50000,1,0.1,,,0.0551993456449033,2225.4948789076825,4744.0,30.0,0.09
double_ss__eps_0p10,double_ss,zipf,non-interleaved,1.5,100000,1,0.1,,,0.05512655016410893,4359.1194219396975,4744.0,30.0,0.07
double_ss__eps_0p10,double_ss,zipf,non-interleaved,1.5,200000,1,0.1,,,0.05524906629008141,8464.620824805785,4716.0,30.0,0.08
double_ss__eps_0p10,double_ss,zipf,non-interleaved,1.5,500000,1,0.1,,,0.05527397402108434,19850.291279964596,4772.0,30.0,0.10000000000000002
double_ss__eps_0p10,double_ss,zipf,non-interleaved,2.0,50000,1,0.1,,,0.039065889892222545,1570.8284500032696,5304.0,40.0,0.13
double_ss__eps_0p10,double_ss,zipf,non-interleaved,2.0,100000,1,0.1,,,0.03912061172096317,3098.8029655941396,5220.0,40.0,0.09
double_ss__eps_0p10,double_ss,zipf,non-interleaved,2.0,200000,1,0.1,,,0.03915120481591151,5985.728283365751,5248.0,40.0,0.07
double_ss__eps_0p10,double_ss,zipf,non-interleaved,2.0,500000,1,0.1,,,0.03914733249370277,14045.60668935051,5304.0,40.0,0.09
double_ss__eps_0p10,double_ss,zipf,non-interleaved,3.0,50000,1,0.1,,,0.02397609608745685,969.4618626891179,8420.0,60.0,0.12
double_ss__eps_0p10,double_ss,zipf,non-interleaved,3.0,100000,1,0.1,,,0.02402610556095836,1907.3775315467403,8392.0,60.0,0.13
double_ss__eps_0p10,double_ss,zipf,non-interleaved,3.0,200000,1,0.1,,,0.024015041251384272,3690.7754521748016,8504.0,60.0,0.08
double_ss__eps_0p10,double_ss,zipf,non-interleaved,3.0,500000,1,0.1,,,0.024003235234666163,8593.0212693144,8476.0,60.0,0.09
double_ss__eps_0p10,double_ss,zipf,non-interleaved,4.0,50000,1,0.1,,,0.016762040104620752,676.6263273665271,9512.0,80.0,0.23
double_ss__eps_0p10,double_ss,zipf,non-interleaved,4.0,100000,1,0.1,,,0.01688035214367462,1340.6895745814627,9428.0,80.0,0.19
double_ss__eps_0p10,double_ss,zipf,non-interleaved,4.0,200000,1,0.1,,,0.016842243876523878,2578.364225946826,9540.0,80.0,0.13
double_ss__eps_0p10,double_ss,zipf,non-interleaved,4.0,500000,1,0.1,,,0.016882630214917826,6054.588727287726,9512.0,80.0,0.10000000000000002
double_ss__eps_0p10,double_ss,zipf,non-interleaved,6.0,50000,1,0.1,,,0.010210317990416728,412.92869710627815,16376.0,120.0,0.23
double_ss__eps_0p10,double_ss,zipf,non-interleaved,6.0,100000,1,0.1,,,0.010245412066071902,815.7264826579006,16432.0,120.0,0.24
double_ss__eps_0p10,double_ss,zipf,non-interleaved,6.0,200000,1,0.1,,,0.010270580359628124,1575.3402953619536,16404.0,120.0,0.26
double_ss__eps_0p10,double_ss,zipf,non-interleaved,6.0,500000,1,0.1,,,0.010252537484999685,3684.695495810645,16320.0,120.0,0.15
double_ss__eps_0p10,double_ss,zipf,non-interleaved,8.0,50000,1,0.1,,,0.00717742873432155,292.3977580263564,18532.0,160.0,0.36
double_ss__eps_0p10,double_ss,zipf,non-interleaved,8.0,100000,1,0.1,,,0.007188832523199293,572.7377256536527,18448.0,160.0,0.26
double_ss__eps_0p10,double_ss,zipf,non-interleaved,8.0,200000,1,0.1,,,0.007192362922807612,1097.092320226303,18392.0,160.0,0.23
double_ss__eps_0p10,double_ss,zipf,non-interleaved,8.0,500000,1,0.1,,,0.007213818976083472,2593.9743481097494,18616.0,160.0,0.32
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,1.5,50000,1,0.01,,,0.00017766506232259657,1.7707076528285326,23670.0,125.0,0.19
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,1.5,100000,1,0.01,,,0.00014019190157010374,1.9517188152628082,23966.0,125.0,0.09
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,1.5,200000,1,0.01,,,0.0001001464890218204,2.045924628968962,24354.0,125.0,0.11
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,1.5,500000,1,0.01,,,7.343274911382434e-05,1.9154033109545736,24958.0,125.0,0.12
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,2.0,50000,1,0.01,,,0.00019584794604537095,2.400950891720997,26522.0,150.0,0.09
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,2.0,100000,1,0.01,,,0.00014140787119856888,2.276331401633761,27214.0,150.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,2.0,200000,1,0.01,,,0.00011065654493229381,2.3137113264236313,27322.0,150.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,2.0,500000,1,0.01,,,7.924567986570554e-05,2.3334649400332075,28202.0,150.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,3.0,50000,1,0.01,,,0.00021655215334826986,2.9023286305960054,41518.0,200.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,3.0,100000,1,0.01,,,0.00016477968565458345,2.80963774923832,42354.0,200.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,3.0,200000,1,0.01,,,0.00012338283602518477,2.0743806576026813,42862.0,200.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,3.0,500000,1,0.01,,,9.205753343823761e-05,2.7743919939301467,43422.0,200.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,4.0,50000,1,0.01,,,0.0002659482542074856,3.089518032019445,47082.0,250.0,0.09
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,4.0,100000,1,0.01,,,0.00018787931349278803,3.2946677304716836,48314.0,250.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,4.0,200000,1,0.01,,,0.0001386604159563587,2.4527523290789435,48958.0,250.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,4.0,500000,1,0.01,,,0.00010216492900407109,3.512804599446679,50106.0,250.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,6.0,50000,1,0.01,,,0.0002915115413253909,5.019402519909804,76790.0,350.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,6.0,100000,1,0.01,,,0.0002139718565592374,4.35850160143471,78446.0,350.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,6.0,200000,1,0.01,,,0.00016615176902305613,3.7241100064475,79450.0,350.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,6.0,500000,1,0.01,,,0.00012107189928199076,3.4540940345915905,82054.0,350.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,8.0,50000,1,0.01,,,0.0003219903651115619,4.880608288585597,88142.0,450.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,8.0,100000,1,0.01,,,0.0002513182192156504,4.59009970123501,90138.0,450.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,8.0,200000,1,0.01,,,0.00019338877481177278,5.000871059121685,91390.0,450.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,kosarak,non-interleaved,8.0,500000,1,0.01,,,0.00014359705954422936,4.791912883328893,94134.0,450.0,0.10000000000000002
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,1.5,50000,1,0.01,,,5.341879045307444e-05,2.136807241100324,22914.0,125.0,0.02
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,1.5,100000,1,0.01,,,3.3038421928226255e-05,2.098999822697042,23126.0,125.0,0.03
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,1.5,200000,1,0.01,,,2.5379313134114492e-05,2.3803602105983717,22982.0,125.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,1.5,500000,1,0.01,,,2.2613681201433347e-05,2.178080977947357,22998.0,125.0,0.0
integrated_sspm__eps_0p01,integrated_sspm,uniform,non-interleaved,2.0,50000,1,0.01,,,5.5637120519849725e-05,2.233287220360781,25542.0,150.0,0.01
